,ID_STUDENT,STUDENT_NAME,GENDER,GRADE_NAME,ID_PROJECT,PROJECT_NAME,CREATION_DATE,EDUCATIONAL_CENTRE_NAME,CODIGO_INSTITUCIONAL_FOD,DIRECCION_REGIONAL,REGION_NAME,PROVINCIA,CANTON,DISTRITO,PRIM_O_SEC,IF_VALUE,ELSEIF_VALUE,ELSE_VALUE,WHILE_VALUE,FOR_VALUE,DO_WHILE,ABSTRACTION,PARALLELISM,DATA_REPRESENTATION,DEADCODE,MISNAMING,CYCLOMATIC,NUMBER_OF_METHODS,NUMBER_OF_CLASSES,ARITHMETIC,LOGICAL,COMPARISON,AVG_CYCLO,CONTROL_FLOW,AVG_METHODS_BY_CLASS,CT_SCORE,DATE,YEAR_CREATION,MONTH_CREATION,DAY_CREATION
4268,133106,Estudiante_27301,Hombre,Quinto Grado,10372,¿Cómo podemos usar la matemática en la construcción de juegos que utilicen una ruleta?,2019-11-13,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,1,0,0,0,1,0,2,2,3,0,0,10,7,3,0,0,1,1.4285714285714286,2.0,2.3333333333333335,9.0,2019-11-13,2019,11,13
4269,186775,Estudiante_27309,Mujer,Tercer Grado,10373,Juego y aprendo creando mi primer juego programado en Scratch,2019-08-21,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,16,0,0,0,0,0,2,2,0,0,1,34,18,7,0,0,0,1.8888888888888888,2.0,2.5714285714285716,6.0,2019-08-21,2019,8,21
4270,186751,Estudiante_23557,Hombre,Tercer Grado,10374,Juego y aprendo creando mi primer juego programado en Scratch,2019-08-14,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,16,0,0,0,0,0,2,2,2,0,0,23,7,2,0,0,0,3.2857142857142856,3.0,3.5,9.0,2019-08-14,2019,8,14
4271,186772,Estudiante_14741,Mujer,Tercer Grado,10375,Juego y aprendo creando mi primer juego programado en Scratch,2019-08-21,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,16,0,0,0,0,0,2,2,0,0,0,27,11,3,0,0,0,2.4545454545454546,3.0,3.6666666666666665,7.0,2019-08-21,2019,8,21
4272,186753,Estudiante_27313,Mujer,Tercer Grado,10376,Juego y aprendo creando mi primer juego programado en Scratch,2019-08-14,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,16,0,0,0,0,0,2,2,0,0,0,26,10,3,0,0,0,2.6,3.0,3.3333333333333335,7.0,2019-08-14,2019,8,14
4273,186757,Estudiante_27315,Hombre,Tercer Grado,10377,Juego y aprendo creando mi primer juego programado en Scratch,2019-08-14,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,12,0,0,0,0,0,2,0,0,0,0,16,4,1,0,0,0,4.0,3.0,4.0,5.0,2019-08-14,2019,8,14
4274,186760,Estudiante_27317,Hombre,Tercer Grado,10378,Juego y aprendo creando mi primer juego programado en Scratch,2019-08-21,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,20,0,0,0,0,0,2,2,0,0,0,32,12,3,0,0,0,2.6666666666666665,3.0,4.0,7.0,2019-08-21,2019,8,21
4275,186764,Estudiante_27319,Mujer,Tercer Grado,10379,Juego y aprendo creando mi primer juego programado en Scratch,2019-08-21,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,19,0,0,0,0,0,2,2,0,0,1,19,4,1,0,0,0,4.75,3.0,4.0,7.0,2019-08-21,2019,8,21
4276,186749,Estudiante_27322,Hombre,Tercer Grado,10380,Juego y aprendo creando mi primer juego programado en Scratch,2019-08-21,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,16,0,0,0,0,0,2,2,0,0,1,26,10,3,0,0,0,2.6,3.0,3.3333333333333335,7.0,2019-08-21,2019,8,21
4278,186651,Estudiante_27329,Mujer,Sexto Grado,10382,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-08-08,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,3,0,0,4,0,0,0,0,3,0,1,12,4,4,0,0,1,3.0,3.0,1.0,6.0,2019-08-08,2019,8,8
4279,186656,Estudiante_27331,Mujer,Sexto Grado,10383,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-08-01,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,3,0,0,4,0,0,2,2,3,1,0,17,9,6,0,0,1,1.8888888888888888,2.0,1.5,9.0,2019-08-01,2019,8,1
4280,186662,Estudiante_27333,Mujer,Sexto Grado,10384,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-08-08,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,0,0,0,3,0,0,2,2,2,0,1,14,11,5,0,0,0,1.2727272727272727,2.0,2.2,8.0,2019-08-08,2019,8,8
4281,473882,Estudiante_27337,Mujer,Sexto Grado,10385,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-11-28,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,3,0,0,4,0,0,2,2,3,0,2,28,20,9,0,0,1,1.4,2.0,2.2222222222222223,9.0,2019-11-28,2019,11,28
4282,468322,Estudiante_25693,Hombre,Sexto Grado,10386,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-08-08,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,0,0,0,3,0,0,2,2,2,0,0,12,9,5,0,0,0,1.3333333333333333,2.0,1.8,8.0,2019-08-08,2019,8,8
4283,468323,Estudiante_27345,Mujer,Sexto Grado,10387,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-11-28,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,0,0,0,3,0,0,2,2,2,0,1,12,9,5,0,0,0,1.3333333333333333,2.0,1.8,8.0,2019-11-28,2019,11,28
4284,468324,Estudiante_27347,Mujer,Sexto Grado,10388,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-08-08,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,0,0,0,0,0,0,2,2,0,0,0,7,7,3,0,0,0,1.0,1.0,2.3333333333333335,5.0,2019-08-08,2019,8,8
4285,468325,Estudiante_27357,Hombre,Sexto Grado,10389,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-08-08,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,0,0,0,0,0,0,2,2,0,0,1,7,7,3,0,0,0,1.0,1.0,2.3333333333333335,5.0,2019-08-08,2019,8,8
4286,468328,Estudiante_27359,Hombre,Tercer Grado,10390,Juego y aprendo creando mi primer juego programado en Scratch,2019-08-21,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,16,0,0,0,0,0,2,0,0,0,0,20,4,1,0,0,0,5.0,3.0,4.0,5.0,2019-08-21,2019,8,21
4287,468331,Estudiante_27361,Hombre,Tercer Grado,10391,Juego y aprendo creando mi primer juego programado en Scratch,2019-08-21,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,16,0,0,0,0,0,2,2,0,0,0,30,14,4,0,0,0,2.142857142857143,3.0,3.5,7.0,2019-08-21,2019,8,21
4288,468335,Estudiante_27363,Hombre,Quinto Grado,10392,¿Cómo podemos usar la matemática en la construcción de juegos que utilicen una ruleta?,2019-11-06,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,2,0,0,0,1,0,2,2,3,0,1,9,5,3,0,0,2,1.8,2.0,1.6666666666666667,9.0,2019-11-06,2019,11,6
4289,468337,Estudiante_27365,Mujer,Quinto Grado,10393,¿Cómo podemos usar la matemática en la construcción de juegos que utilicen una ruleta?,2019-08-07,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,0,0,0,0,2,0,0,0,0,1,4,5,3,2,0,0,0,1.6666666666666667,2.0,1.5,2.0,2019-08-07,2019,8,7
4290,468338,Estudiante_27367,Mujer,Quinto Grado,10394,¿Cómo podemos usar la matemática en la construcción de juegos que utilicen una ruleta?,2019-08-07,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,0,0,0,2,0,0,0,0,2,0,0,5,3,3,0,0,0,1.6666666666666667,2.0,1.0,4.0,2019-08-07,2019,8,7
4291,468339,Estudiante_27369,Mujer,Quinto Grado,10395,¿Cómo podemos usar la matemática en la construcción de juegos que utilicen una ruleta?,2019-08-07,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,4,0,0,0,2,0,0,0,3,0,1,12,2,2,0,0,2,6.0,3.0,1.0,6.0,2019-08-07,2019,8,7
4292,468341,Estudiante_27371,Hombre,Quinto Grado,10396,¿Cómo podemos usar la matemática en la construcción de juegos que utilicen una ruleta?,2019-08-07,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,2,0,0,0,1,0,2,2,3,0,1,9,5,3,0,0,1,1.8,2.0,1.6666666666666667,9.0,2019-08-07,2019,8,7
4295,468345,Estudiante_27381,Hombre,Quinto Grado,10399,¿Cómo podemos usar la matemática en la construcción de juegos que utilicen una ruleta?,2019-11-06,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,2,0,0,0,1,0,2,2,3,0,2,7,3,2,0,0,2,2.3333333333333335,3.0,1.5,10.0,2019-11-06,2019,11,6
4297,468347,Estudiante_27391,Hombre,Quinto Grado,10401,¿Cómo podemos usar la matemática en la construcción de juegos que utilicen una ruleta?,2019-08-07,CASTILLA,1733,Heredia,Urbano,Heredia,Santo Domingo,San Miguel,Primaria,1,0,0,0,1,0,0,0,3,0,3,4,1,1,0,0,1,4.0,3.0,1.0,6.0,2019-08-07,2019,8,7
4298,375373,Estudiante_13353,Hombre,Cuarto Grado,10402,Nuevas oportunidades de la computación física,2019-11-21,DULCE NOMBRE,36,San José Norte,Urbano,San José,Vásquez de Coronado,Dulce Nombre de Jesús,Primaria,0,0,0,0,0,0,0,0,2,4,1,6,6,5,0,0,0,1.0,1.0,1.2,3.0,2019-11-21,2019,11,21
4299,286149,Estudiante_12391,Hombre,Cuarto Grado,10403,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-06,GUADALUPE,748,Alajuela,Urbano,Alajuela,Alajuela,Alajuela,Primaria,4,0,0,3,2,0,2,2,2,0,2,22,12,4,0,0,0,1.8333333333333333,2.0,3.0,8.0,2019-11-06,2019,11,6
4300,286171,Estudiante_12387,Mujer,Cuarto Grado,10404,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-06,GUADALUPE,748,Alajuela,Urbano,Alajuela,Alajuela,Alajuela,Primaria,12,0,0,5,2,0,2,2,2,0,2,43,17,6,0,4,12,2.5294117647058822,3.0,2.8333333333333335,9.0,2019-11-06,2019,11,6
4301,286173,Estudiante_12385,Mujer,Cuarto Grado,10405,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-06,GUADALUPE,748,Alajuela,Urbano,Alajuela,Alajuela,Alajuela,Primaria,12,0,0,5,2,0,2,2,2,1,2,42,17,6,0,4,12,2.4705882352941178,3.0,2.8333333333333335,9.0,2019-11-06,2019,11,6
4302,163268,Estudiante_12243,Hombre,Cuarto Grado,10406,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-06,GUADALUPE,748,Alajuela,Urbano,Alajuela,Alajuela,Alajuela,Primaria,12,0,0,5,2,0,2,2,2,0,2,42,16,6,0,4,12,2.625,3.0,2.6666666666666665,9.0,2019-11-06,2019,11,6
4303,163322,Estudiante_12354,Mujer,Cuarto Grado,10407,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-06,GUADALUPE,748,Alajuela,Urbano,Alajuela,Alajuela,Alajuela,Primaria,16,0,0,6,2,0,2,2,2,0,3,48,19,7,0,4,16,2.526315789473684,3.0,2.7142857142857144,9.0,2019-11-06,2019,11,6
4304,163323,Estudiante_12359,Hombre,Cuarto Grado,10408,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-06,GUADALUPE,748,Alajuela,Urbano,Alajuela,Alajuela,Alajuela,Primaria,12,0,0,6,2,0,2,2,2,0,1,43,16,6,0,4,12,2.6875,3.0,2.6666666666666665,9.0,2019-11-06,2019,11,6
4305,163281,Estudiante_12328,Mujer,Cuarto Grado,10409,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-04,GUADALUPE,748,Alajuela,Urbano,Alajuela,Alajuela,Alajuela,Primaria,12,0,0,5,2,0,2,2,2,0,2,41,15,6,0,4,12,2.7333333333333334,3.0,2.5,9.0,2019-11-04,2019,11,4
4306,163279,Estudiante_12320,Hombre,Cuarto Grado,10410,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-06,GUADALUPE,748,Alajuela,Urbano,Alajuela,Alajuela,Alajuela,Primaria,12,0,0,5,2,0,2,2,2,0,2,41,15,6,0,4,12,2.7333333333333334,3.0,2.5,9.0,2019-11-06,2019,11,6
4307,163274,Estudiante_12308,Mujer,Cuarto Grado,10411,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-06,GUADALUPE,748,Alajuela,Urbano,Alajuela,Alajuela,Alajuela,Primaria,12,0,0,5,2,0,2,2,2,0,4,41,16,6,0,4,12,2.5625,3.0,2.6666666666666665,9.0,2019-11-06,2019,11,6
4308,163278,Estudiante_12316,Hombre,Cuarto Grado,10412,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-06,GUADALUPE,748,Alajuela,Urbano,Alajuela,Alajuela,Alajuela,Primaria,12,0,0,5,2,0,2,2,2,0,2,42,16,6,0,4,12,2.625,3.0,2.6666666666666665,9.0,2019-11-06,2019,11,6
4309,163276,Estudiante_12312,Hombre,Cuarto Grado,10413,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-06,GUADALUPE,748,Alajuela,Urbano,Alajuela,Alajuela,Alajuela,Primaria,14,0,0,7,4,0,2,2,2,1,5,55,21,8,0,4,12,2.619047619047619,3.0,2.625,9.0,2019-11-06,2019,11,6
4310,293383,Estudiante_2983,Mujer,Cuarto Grado,10414,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-06,GUADALUPE,748,Alajuela,Urbano,Alajuela,Alajuela,Alajuela,Primaria,12,0,0,5,2,0,2,2,2,0,4,42,16,6,0,4,12,2.625,3.0,2.6666666666666665,9.0,2019-11-06,2019,11,6
4311,121215,Estudiante_14227,Hombre,Cuarto Grado,10415,Nuevas oportunidades de la computación física,2019-06-12,CARLOS MONGE ALFARO,1461,Cartago,Urbano,Cartago,Cartago,San Nicolás,Primaria,0,0,0,1,0,0,1,2,0,0,0,6,5,2,0,0,0,1.2,2.0,2.5,5.0,2019-06-12,2019,6,12
4312,112976,Estudiante_14229,Hombre,Cuarto Grado,10416,Nuevas oportunidades de la computación física,2019-06-12,CARLOS MONGE ALFARO,1461,Cartago,Urbano,Cartago,Cartago,San Nicolás,Primaria,0,0,0,0,0,0,2,2,0,0,0,6,6,2,0,0,0,1.0,1.0,3.0,5.0,2019-06-12,2019,6,12
4313,407463,Estudiante_14231,Mujer,Cuarto Grado,10417,Nuevas oportunidades de la computación física,2019-06-12,CARLOS MONGE ALFARO,1461,Cartago,Urbano,Cartago,Cartago,San Nicolás,Primaria,0,0,0,0,0,0,2,2,0,0,1,5,5,1,0,0,0,1.0,1.0,5.0,5.0,2019-06-12,2019,6,12
4314,419238,Estudiante_27428,Hombre,Tercer Grado,10418,Juego y aprendo creando mi primer juego programado en Scratch,2019-07-31,ARTURO MORALES GUTIERREZ,1789,Heredia,Urbano,Heredia,Barva,San José Montaña,Primaria,7,0,0,0,3,0,0,0,0,1,0,7,4,4,5,0,7,1.75,2.0,1.0,2.0,2019-07-31,2019,7,31
4315,358631,Estudiante_27430,Hombre,Tercer Grado,10420,Juego y aprendo creando mi primer juego programado en Scratch,2019-07-31,ARTURO MORALES GUTIERREZ,1789,Heredia,Urbano,Heredia,Barva,San José Montaña,Primaria,7,0,0,0,3,0,0,0,0,1,0,7,4,4,5,0,7,1.75,2.0,1.0,2.0,2019-07-31,2019,7,31
4316,433708,Estudiante_13081,Mujer,Cuarto Grado,10421,Nuevas oportunidades de la computación física,2019-11-20,JUAN MORA FERNANDEZ,1823,Heredia,Urbano,Heredia,Santa Bárbara,Santa Bárbara,Primaria,10,0,0,9,8,0,3,2,2,5,1,62,34,9,4,0,6,1.8235294117647058,2.0,3.7777777777777777,9.0,2019-11-20,2019,11,20
4317,433729,Estudiante_13099,Hombre,Cuarto Grado,10422,Nuevas oportunidades de la computación física,2019-11-20,JUAN MORA FERNANDEZ,1823,Heredia,Urbano,Heredia,Santa Bárbara,Santa Bárbara,Primaria,12,0,0,12,5,0,3,2,2,5,0,66,36,9,2,0,8,1.8333333333333333,2.0,4.0,9.0,2019-11-20,2019,11,20
4318,433720,Estudiante_13088,Hombre,Cuarto Grado,10423,Nuevas oportunidades de la computación física,2019-11-20,JUAN MORA FERNANDEZ,1823,Heredia,Urbano,Heredia,Santa Bárbara,Santa Bárbara,Primaria,6,0,0,10,4,0,3,2,2,0,4,40,19,8,2,0,2,2.1052631578947367,3.0,2.375,10.0,2019-11-20,2019,11,20
4319,433759,Estudiante_13115,Mujer,Cuarto Grado,10424,Nuevas oportunidades de la computación física,2019-11-14,JUAN MORA FERNANDEZ,1823,Heredia,Urbano,Heredia,Santa Bárbara,Santa Bárbara,Primaria,12,0,0,11,5,0,3,2,2,0,1,60,30,9,2,0,8,2.0,2.0,3.3333333333333335,9.0,2019-11-14,2019,11,14
4320,433786,Estudiante_13184,Hombre,Cuarto Grado,10425,Nuevas oportunidades de la computación física,2019-11-13,JUAN MORA FERNANDEZ,1823,Heredia,Urbano,Heredia,Santa Bárbara,Santa Bárbara,Primaria,13,0,0,13,5,0,3,2,2,1,1,71,37,9,2,0,9,1.9189189189189189,2.0,4.111111111111111,9.0,2019-11-13,2019,11,13
4322,433770,Estudiante_13170,Hombre,Cuarto Grado,10427,Nuevas oportunidades de la computación física,2019-11-13,JUAN MORA FERNANDEZ,1823,Heredia,Urbano,Heredia,Santa Bárbara,Santa Bárbara,Primaria,3,0,0,4,1,0,3,2,0,0,0,16,8,5,2,0,2,2.0,2.0,1.6,7.0,2019-11-13,2019,11,13
4323,433764,Estudiante_13151,Mujer,Cuarto Grado,10428,Nuevas oportunidades de la computación física,2019-11-13,JUAN MORA FERNANDEZ,1823,Heredia,Urbano,Heredia,Santa Bárbara,Santa Bárbara,Primaria,12,0,0,12,5,0,3,2,2,0,0,62,31,9,2,0,8,2.0,2.0,3.4444444444444446,9.0,2019-11-13,2019,11,13
4324,433762,Estudiante_13148,Mujer,Cuarto Grado,10429,Nuevas oportunidades de la computación física,2019-11-13,JUAN MORA FERNANDEZ,1823,Heredia,Urbano,Heredia,Santa Bárbara,Santa Bárbara,Primaria,3,0,0,6,0,0,2,2,2,0,0,24,14,3,0,0,3,1.7142857142857142,2.0,4.666666666666667,8.0,2019-11-13,2019,11,13
4325,178405,Estudiante_14160,Mujer,Cuarto Grado,10430,Nuevas oportunidades de la computación física,2019-11-11,JUAN MORA FERNANDEZ,1823,Heredia,Urbano,Heredia,Santa Bárbara,Santa Bárbara,Primaria,11,0,0,10,3,0,2,2,2,5,0,56,31,8,0,0,7,1.8064516129032258,2.0,3.875,8.0,2019-11-11,2019,11,11
4326,313805,Estudiante_12893,Mujer,Cuarto Grado,10431,Nuevas oportunidades de la computación física,2019-11-14,JUAN MORA FERNANDEZ,1823,Heredia,Urbano,Heredia,Santa Bárbara,Santa Bárbara,Primaria,12,0,0,12,5,0,3,2,2,1,0,62,31,9,2,0,8,2.0,2.0,3.4444444444444446,9.0,2019-11-14,2019,11,14
4328,314372,Estudiante_12937,Mujer,Cuarto Grado,10433,Nuevas oportunidades de la computación física,2019-11-11,JUAN MORA FERNANDEZ,1823,Heredia,Urbano,Heredia,Santa Bárbara,Santa Bárbara,Primaria,11,0,0,12,3,0,2,2,2,3,0,57,30,8,0,0,7,1.9,2.0,3.75,8.0,2019-11-11,2019,11,11
4329,314374,Estudiante_12967,Hombre,Cuarto Grado,10434,Nuevas oportunidades de la computación física,2019-11-11,JUAN MORA FERNANDEZ,1823,Heredia,Urbano,Heredia,Santa Bárbara,Santa Bárbara,Primaria,11,0,0,10,3,0,2,2,2,5,0,56,31,8,0,0,7,1.8064516129032258,2.0,3.875,8.0,2019-11-11,2019,11,11
4330,314386,Estudiante_12991,Mujer,Cuarto Grado,10435,Nuevas oportunidades de la computación física,2019-11-11,JUAN MORA FERNANDEZ,1823,Heredia,Urbano,Heredia,Santa Bárbara,Santa Bárbara,Primaria,12,0,0,13,3,0,2,2,2,15,0,69,44,8,0,0,8,1.5681818181818181,2.0,5.5,8.0,2019-11-11,2019,11,11
4331,346838,Estudiante_12546,Mujer,Cuarto Grado,10436,Nuevas oportunidades de la computación física,2019-06-24,FELIX ARCADIO MONTERO MONGE,1718,Heredia,Urbano,Heredia,Santo Domingo,Santo Domingo,Primaria,10,0,0,10,1,0,2,2,2,4,0,47,25,6,0,0,10,1.88,2.0,4.166666666666667,8.0,2019-06-24,2019,6,24
4332,346825,Estudiante_12578,Hombre,Cuarto Grado,10437,Nuevas oportunidades de la computación física,2019-07-22,FELIX ARCADIO MONTERO MONGE,1718,Heredia,Urbano,Heredia,Santo Domingo,Santo Domingo,Primaria,1,0,0,1,1,0,2,1,0,0,0,9,5,3,0,0,1,1.8,2.0,1.6666666666666667,5.0,2019-07-22,2019,7,22
4333,346812,Estudiante_26501,Hombre,Cuarto Grado,10438,Nuevas oportunidades de la computación física,2019-09-25,FELIX ARCADIO MONTERO MONGE,1718,Heredia,Urbano,Heredia,Santo Domingo,Santo Domingo,Primaria,13,0,0,12,4,0,2,2,2,5,0,52,24,8,0,0,4,2.1666666666666665,3.0,3.0,9.0,2019-09-25,2019,9,25
4334,346793,Estudiante_12574,Mujer,Cuarto Grado,10439,Nuevas oportunidades de la computación física,2019-07-22,FELIX ARCADIO MONTERO MONGE,1718,Heredia,Urbano,Heredia,Santo Domingo,Santo Domingo,Primaria,1,0,0,1,1,0,2,1,0,0,0,9,5,3,0,0,1,1.8,2.0,1.6666666666666667,5.0,2019-07-22,2019,7,22
4335,346835,Estudiante_12586,Mujer,Cuarto Grado,10440,Nuevas oportunidades de la computación física,2019-06-24,FELIX ARCADIO MONTERO MONGE,1718,Heredia,Urbano,Heredia,Santo Domingo,Santo Domingo,Primaria,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1.0,1.0,1.0,1.0,2019-06-24,2019,6,24
4336,346830,Estudiante_12582,Hombre,Cuarto Grado,10441,Nuevas oportunidades de la computación física,2019-07-22,FELIX ARCADIO MONTERO MONGE,1718,Heredia,Urbano,Heredia,Santo Domingo,Santo Domingo,Primaria,2,0,0,0,3,0,0,0,2,2,0,9,4,2,0,0,0,2.25,3.0,2.0,5.0,2019-07-22,2019,7,22
4337,139452,Estudiante_27076,Hombre,Octavo,10442,¿Cómo puedo comunicar un problema a través de la construcción de una revista digital?,2019-08-01,LICEO DE PURISCAL,3795,Puriscal,Urbano,San José,Puriscal,Santiago,Secundaria,0,0,0,0,1,0,0,0,3,0,0,2,2,2,0,0,0,1.0,1.0,1.0,4.0,2019-08-01,2019,8,1
4344,213802,Estudiante_25881,Mujer,Sexto Grado,10449,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-11-21,MARIA AMELIA MONTEALEGRE,1502,Cartago,Urbano,Cartago,La Unión,San Juan,Primaria,2,0,0,2,0,0,1,2,3,0,1,13,7,3,0,0,2,1.8571428571428572,2.0,2.3333333333333335,8.0,2019-11-21,2019,11,21
4350,213783,Estudiante_25810,Hombre,Sexto Grado,10455,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-10-04,MARIA AMELIA MONTEALEGRE,1502,Cartago,Urbano,Cartago,La Unión,San Juan,Primaria,2,0,0,2,0,0,1,2,3,0,1,13,7,3,0,0,2,1.8571428571428572,2.0,2.3333333333333335,8.0,2019-10-04,2019,10,4
4352,213779,Estudiante_25797,Hombre,Sexto Grado,10457,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-11-27,MARIA AMELIA MONTEALEGRE,1502,Cartago,Urbano,Cartago,La Unión,San Juan,Primaria,11,0,0,4,0,0,3,2,2,0,5,49,26,12,1,0,8,1.8846153846153846,2.0,2.1666666666666665,9.0,2019-11-27,2019,11,27
4355,437523,Estudiante_27643,Mujer,Quinto Grado,10460,¿Cómo podemos usar la matemática en la construcción de juegos que utilicen una ruleta?,2019-12-03,FRANCISCO GAMBOA MORA,208,Desamparados,Urbano,Cartago,La Unión,Río Azul,Primaria,3,0,0,1,4,0,2,2,3,0,6,28,17,6,0,0,2,1.6470588235294117,2.0,2.8333333333333335,9.0,2019-12-03,2019,12,3
4356,413423,Estudiante_27647,Mujer,Cuarto Grado,10461,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-26,FRANCISCO GAMBOA MORA,208,Desamparados,Urbano,Cartago,La Unión,Río Azul,Primaria,1,0,0,2,0,0,2,2,2,0,2,10,7,3,0,0,0,1.4285714285714286,2.0,2.3333333333333335,8.0,2019-11-26,2019,11,26
4357,413424,Estudiante_27651,Mujer,Cuarto Grado,10462,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-26,FRANCISCO GAMBOA MORA,208,Desamparados,Urbano,Cartago,La Unión,Río Azul,Primaria,1,0,0,2,0,0,2,2,2,0,2,10,7,3,0,0,0,1.4285714285714286,2.0,2.3333333333333335,8.0,2019-11-26,2019,11,26
4358,413426,Estudiante_27655,Hombre,Cuarto Grado,10463,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-26,FRANCISCO GAMBOA MORA,208,Desamparados,Urbano,Cartago,La Unión,Río Azul,Primaria,1,0,0,2,0,0,2,2,2,0,2,10,7,3,0,0,0,1.4285714285714286,2.0,2.3333333333333335,8.0,2019-11-26,2019,11,26
4359,413427,Estudiante_27659,Hombre,Cuarto Grado,10464,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-26,FRANCISCO GAMBOA MORA,208,Desamparados,Urbano,Cartago,La Unión,Río Azul,Primaria,1,0,0,2,0,0,2,2,2,0,2,10,7,3,0,0,0,1.4285714285714286,2.0,2.3333333333333335,8.0,2019-11-26,2019,11,26
4360,414212,Estudiante_27663,Hombre,Cuarto Grado,10465,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-26,FRANCISCO GAMBOA MORA,208,Desamparados,Urbano,Cartago,La Unión,Río Azul,Primaria,1,0,0,2,0,0,2,2,2,0,2,10,7,3,0,0,0,1.4285714285714286,2.0,2.3333333333333335,8.0,2019-11-26,2019,11,26
4361,414214,Estudiante_27667,Mujer,Cuarto Grado,10466,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-26,FRANCISCO GAMBOA MORA,208,Desamparados,Urbano,Cartago,La Unión,Río Azul,Primaria,1,0,0,2,0,0,2,2,2,0,2,10,7,3,0,0,0,1.4285714285714286,2.0,2.3333333333333335,8.0,2019-11-26,2019,11,26
